dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,wobbliness,temp,atemp,hum,congeniality,windspeed,casual,registered,cnt
41135,3,1,8,21,0,2,1,1,79.71885668,0.74,0.6818,0.62,2.7782,0.2239,56,252,308
41135,3,1,8,23,0,2,1,1,14.56944571,0.72,0.6818,0.66,2.7982,0.1642,53,114,167
41136,3,1,8,0,0,3,1,1,93.36669905,0.7,0.6515,0.61,2.6685,0.194,8,52,60
41136,3,1,8,2,0,3,1,1,97.49767846,0.68,0.6364,0.65,2.7036,0,1,7,8
41136,3,1,8,3,0,3,1,1,81.3368298,0.66,0.6212,0.74,NA,0.1045,1,10,11
41136,3,1,8,4,0,3,1,1,85.31903875,0.64,0.5758,0.83,3.0042,0.1045,0,4,4
41136,3,1,8,5,0,3,1,1,78.0754136,0.64,0.5909,0.78,2.8891,0.1045,4,35,39
41136,3,1,8,6,0,3,1,1,56.49734776,0.64,0.5909,0.78,2.8891,0.1045,12,160,172
41136,3,1,8,10,0,3,1,2,63.13604484,0.72,0.6818,0.62,2.7182,0.194,70,163,233
41136,3,1,8,11,0,3,1,2,59.50425676,0.74,0.6818,0.58,2.6982,0.194,80,155,235
41136,3,1,8,12,0,3,1,1,72.79660887,0.74,0.6818,0.55,2.6382,0.2239,77,230,307
41136,3,1,8,13,0,3,1,2,98.73078579,0.78,0.7121,0.49,2.6079,0.194,88,206,294
41136,3,1,8,14,0,3,1,2,1.543477682,0.76,0.697,0.52,2.623,0.2985,94,161,255
41136,3,1,8,15,0,3,1,1,57.98868924,0.76,0.697,0.52,2.623,0.2537,70,196,266
41136,3,1,8,18,0,3,1,1,21.47622644,0.74,0.6667,0.51,2.5733,0.2239,80,768,848
41136,3,1,8,21,0,3,1,1,19.25396466,0.7,0.6515,0.61,2.6685,0.194,49,266,315
41136,3,1,8,23,0,3,1,1,16.22767371,0.68,0.6364,0.65,2.7036,0.1045,18,120,138
41137,3,1,8,0,0,4,1,1,17.44164905,0.66,0.6212,0.69,2.7388,0,13,63,76
41137,3,1,8,1,0,4,1,1,17.12939679,0.64,0.6061,0.73,2.7739,0,3,18,21
41137,3,1,8,2,0,4,1,1,52.96299977,0.64,0.6061,0.69,2.6939,0.194,0,15,15
41137,3,1,8,3,0,4,1,1,3.403837409,0.62,0.5909,0.73,2.7291,0.2537,0,4,4
41137,3,1,8,4,0,4,1,1,85.56636664,0.62,0.5909,0.73,2.7291,0.2239,2,3,5
41137,3,1,8,5,0,4,1,1,75.83088602,NA,0.5758,0.78,NA,0.1642,7,30,37
41137,3,1,8,7,0,4,1,1,79.98429562,0.64,0.6061,0.69,2.6939,0.2239,16,448,464
41137,3,1,8,9,0,4,1,1,5.92113996,0.72,0.6667,0.54,2.5733,0.1045,41,296,337
41137,3,1,8,11,0,4,1,1,60.11341352,NA,0.6667,0.37,2.3533,0.0896,83,191,274
41137,3,1,8,15,0,4,1,1,54.52268428,0.8,0.697,0.33,2.363,0.2537,63,197,260
41137,3,1,8,16,0,4,1,1,22.90040118,0.82,0.7121,0.32,2.3879,0.2239,79,340,419
41137,3,1,8,18,0,4,1,1,22.16217672,0.8,0.7121,0.36,2.4079,0,109,723,832
41137,3,1,8,19,0,4,1,1,91.49809364,0.76,0.6818,0.4,2.3982,0.1045,119,558,677
41137,3,1,8,20,0,4,1,1,47.83483524,0.76,0.6818,0.4,2.3982,0.0896,100,414,514
41137,3,1,8,22,0,4,1,1,56.83407554,0.72,0.6667,0.51,2.5133,0.1642,69,185,254
41137,3,1,8,23,0,4,1,1,18.56045717,0.7,0.6515,0.54,2.5285,0.1045,58,168,226
41138,3,1,8,1,0,5,1,1,95.18862408,0.66,0.2424,0.65,3.0376,0.1045,16,38,54
41138,3,1,8,2,0,5,1,1,99.19714479,0.66,0.2424,0.61,2.9576,0.1343,4,15,19
41138,3,1,8,4,0,5,1,1,28.03844469,0.64,0.2424,0.73,3.1376,NA,0,9,9
41138,3,1,8,5,0,5,1,1,12.71245105,0.64,0.2424,0.73,3.1376,0.1045,2,34,36
41138,3,1,8,8,0,5,1,1,47.866734,0.68,0.2424,0.65,3.0976,0.1343,43,625,668
41138,3,1,8,9,0,5,1,1,63.51106365,0.7,0.2424,0.58,3.0176,0.1045,58,320,378
41138,3,1,8,10,0,5,1,1,34.08110039,0.74,0.2424,0.55,3.0776,0.1642,82,149,231
41138,3,1,8,11,0,5,1,1,18.37961247,0.76,0.2424,0.52,3.0776,0.2836,98,205,303
41138,3,1,8,12,0,5,1,1,65.503954,0.82,0.2424,0.41,3.0376,0.2239,110,255,365
41138,3,1,8,13,0,5,1,1,74.19138025,0.84,0.2424,0.36,2.9976,0.3881,103,254,357
41138,3,1,8,14,0,5,1,1,35.93569143,0.86,0.2424,0.34,3.0176,0.4179,128,200,328
41138,3,1,8,16,0,5,1,2,19.76052652,0.84,0.2424,0.32,2.9176,0.4478,116,372,488
41138,3,1,8,18,0,5,1,2,81.25680964,0.82,0.2424,0.38,2.9776,0.2537,108,561,669
41138,3,1,8,19,0,5,1,2,75.02972487,0.74,0.2424,0.55,3.0776,0.3881,88,403,491
41138,3,1,8,20,0,5,1,2,90.45287043,0.72,0.2424,0.58,3.0776,0.2239,97,262,359
41138,3,1,8,21,0,5,1,2,28.46032521,0.68,0.2424,0.69,3.1776,0.2985,57,198,255
41138,3,1,8,22,0,5,1,3,44.40684897,0.66,0.2424,0.83,3.3976,0.194,43,170,213
41138,3,1,8,23,0,5,1,3,50.71627341,0.64,0.2424,0.83,3.3376,0.2239,21,100,121
41139,3,1,8,1,0,6,0,3,72.71730318,0.62,0.5455,0.94,3.1945,0.1642,14,78,92
41139,3,1,8,2,0,6,0,3,87.09473314,0.62,0.5606,0.88,3.0594,0.1642,4,39,43
41139,3,1,8,3,0,6,0,1,96.23470449,0.62,0.5606,0.88,3.0594,0.194,7,23,30
41139,3,1,8,4,0,6,0,1,71.03759052,0.62,0.5909,0.73,2.7291,0.2239,5,8,13
41139,3,1,8,5,0,6,0,1,36.53879129,0.6,0.5758,0.78,2.7842,0.2537,2,7,9
41139,3,1,8,10,0,6,0,1,67.64169896,0.7,0.6515,0.54,2.5285,0.1642,166,314,480
41139,3,1,8,11,0,6,0,1,99.25746763,0.72,0.6667,0.51,2.5133,0,180,356,536
41139,3,1,8,12,0,6,0,1,93.08683715,0.76,0.6667,0.37,2.3533,0.194,266,388,654
41139,3,1,8,14,0,6,0,1,16.11740109,0.76,0.6667,0.37,2.3533,0.2836,242,356,598
41139,3,1,8,15,0,6,0,1,33.13840008,0.76,0.6667,0.37,2.3533,0.2239,250,346,596
41139,3,1,8,16,0,6,0,1,94.11901777,0.76,0.6667,0.37,2.3533,0.2537,287,354,641
41139,3,1,8,17,0,6,0,1,55.46252674,0.76,0.6667,0.37,2.3533,0.2239,256,379,635
41139,3,1,8,18,0,6,0,1,37.8239176,0.74,0.6515,0.37,2.3085,0.1642,225,329,554
41139,3,1,8,19,0,6,0,1,11.7435355,0.7,0.6364,0.45,2.3636,0.1642,164,324,488
41139,3,1,8,21,0,6,0,1,94.64411034,0.66,0.6212,0.61,2.5788,0,90,248,338
41140,3,1,8,0,0,0,0,1,20.55915602,0.66,0.6212,0.57,2.4988,0.0896,44,143,187
41140,3,1,8,2,0,0,0,2,35.3477581,0.62,0.6061,0.69,2.6339,0.0896,16,103,119
41140,3,1,8,3,0,0,0,2,59.74308091,0.62,0.6061,0.61,2.4739,0.1642,21,34,55
41140,3,1,8,4,0,0,0,2,68.29656765,0.62,0.6061,0.65,2.5539,0.1642,4,22,26
41140,3,1,8,5,0,0,0,2,9.099539149,0.6,0.5909,0.73,2.6691,0.1343,3,8,11
41140,3,1,8,6,0,0,0,,37.77084277,0.62,0.6061,0.69,2.6339,0.1045,5,15,20
41140,3,1,8,8,0,0,0,2,7.338097545,0.64,0.6061,0.69,2.6939,0.1045,34,90,124
41140,3,1,8,9,0,0,0,2,32.48186409,0.66,0.6212,0.74,2.8388,0,86,184,270
41140,3,1,8,12,0,0,0,3,50.02518031,0.64,0.6061,0.73,2.7739,0,112,186,298
41140,3,1,8,13,0,0,0,3,83.45691738,0.64,0.5758,0.83,3.0042,0.1343,50,112,162
41140,3,1,8,14,0,0,0,3,82.70409623,0.64,0.6061,0.73,2.7739,0,41,108,149
41140,3,1,8,15,0,0,0,2,63.74893054,0.64,0.6061,0.65,2.6139,0,89,187,276
41140,3,1,8,16,0,0,0,2,68.9154681,0.66,0.6212,0.65,2.6588,0,97,259,356
41140,3,1,8,18,0,0,0,2,16.95404872,0.64,0.5909,0.78,2.8891,0.1045,86,291,377
41140,3,1,8,19,0,0,0,2,60.14438105,0.64,0.6061,0.73,2.7739,0.1343,72,269,341
41140,3,1,8,20,0,0,0,2,27.24093411,0.64,0.6061,0.73,2.7739,0.194,61,213,274
41140,3,1,8,22,0,0,0,2,81.43445321,0.62,0.5909,0.78,2.8291,0.1642,6,50,56
41141,3,1,8,2,0,1,1,1,69.66379328,0.6,0.5606,0.83,2.8994,0.1642,0,5,5
41141,3,1,8,3,0,1,1,1,89.74246055,0.6,0.5455,0.88,3.0145,0.1045,0,3,3
41141,3,1,8,4,0,1,1,2,58.73011472,0.6,0.5606,NA,2.8994,0.0896,0,7,7
41141,3,1,8,5,0,1,1,2,40.23446631,0.6,0.5606,0.83,2.8994,0,2,35,37
41141,3,1,8,6,0,1,1,2,8.345994523,0.6,0.5758,0.78,2.7842,0.1343,6,155,161
41141,3,1,8,7,0,1,1,2,23.73638622,0.62,0.5909,0.78,2.8291,0.1343,15,427,442
41141,3,1,8,8,0,1,1,2,29.4808483,0.62,0.5909,0.73,2.7291,0.1045,37,618,655
41141,3,1,8,9,0,1,1,2,88.70201877,0.64,0.6061,0.69,2.6939,0,55,302,357
41141,3,1,8,10,0,1,1,2,30.8964273,0.64,0.6061,0.69,2.6939,0.0896,69,124,193
41141,3,1,8,11,0,1,1,1,25.3183511,0.66,0.6212,0.65,2.6588,0.1045,90,151,241
41141,3,1,8,12,0,1,1,2,53.74995895,0.66,0.6212,0.61,2.5788,0.1045,66,216,282
41141,3,1,8,13,0,1,1,1,67.97002732,0.7,0.6515,0.58,2.6085,0.1343,97,194,291
41141,3,1,8,15,0,1,1,1,36.08345408,0.72,0.6667,0.54,2.5733,0.2537,102,207,309
41141,3,1,8,18,0,1,1,2,71.37285647,0.62,0.5909,NA,2.8291,0.2537,89,726,815
41141,3,1,8,19,0,1,1,2,92.50366421,0.62,0.5909,0.78,2.8291,NA,33,266,299
41141,3,1,8,20,0,1,1,2,4.193141918,0.62,0.5758,0.83,2.9442,0.2836,30,231,261
41141,3,1,8,22,0,1,1,2,90.34682323,0.6,0.5606,0.83,2.8994,0,25,136,161
41142,3,1,8,2,0,2,1,2,30.96001163,0.58,0.5455,0.88,2.9545,0.2836,1,7,8
41142,3,1,8,3,0,2,1,1,57.64560768,0.56,0.5303,0.88,2.9097,0,0,3,3
41142,3,1,8,5,0,2,1,1,39.20485553,0.56,0.5303,0.83,2.8097,0.0896,4,30,34
41142,3,1,8,6,0,2,1,1,69.05646288,0.56,0.5303,0.83,2.8097,0.1045,5,164,169
41142,3,1,8,7,0,2,1,1,2.881010662,NA,0.5758,0.78,2.7842,0.1045,19,500,519
41142,3,1,8,8,0,2,1,1,83.31922023,0.6,0.5758,0.78,2.7842,0.1343,27,696,723
41142,3,1,8,9,0,2,1,1,61.06251173,0.64,0.6061,0.69,2.6939,0,47,281,328
41142,3,1,8,10,0,2,1,1,19.34507634,0.66,0.6212,0.61,2.5788,0.1045,58,120,178
41142,3,1,8,11,0,2,1,1,1.993147204,0.7,0.6515,0.54,2.5285,0,61,195,256
41142,3,1,8,12,0,2,1,1,57.68723955,0.72,0.6515,0.45,2.4085,0,79,226,305
41142,3,1,8,13,0,2,1,1,93.50329473,0.74,0.6515,0.4,2.3685,NA,76,255,331
41142,3,1,8,14,0,2,1,1,76.79683309,0.76,0.6667,0.37,2.3533,0.0896,110,192,302
41142,3,1,8,15,0,2,1,1,21.1755375,0.76,0.6667,0.37,2.3533,0,76,226,302
41142,3,1,8,16,0,2,1,1,41.73732769,0.76,0.6667,0.37,2.3533,0,109,358,467
41142,3,1,8,17,0,2,1,1,58.88337676,0.74,0.6667,0.51,2.5733,0.2836,92,786,878
41142,3,1,8,18,0,2,1,1,71.8153954,0.72,0.6667,0.54,2.5733,0.2239,93,532,625
41142,3,1,8,19,0,2,1,3,18.78708003,0.62,0.5909,0.73,2.7291,0.1045,56,420,476
41142,3,1,8,22,0,2,1,1,46.17056378,0.64,0.5909,0.78,2.8891,0,24,208,232
41142,3,1,8,23,0,2,1,1,33.61137268,0.62,0.5758,0.83,2.9442,0,23,113,136
41143,3,1,8,0,0,3,1,1,21.27191885,0.62,0.5758,0.83,2.9442,0.1045,9,46,55
41143,3,1,8,1,0,3,1,1,36.51476241,0.62,0.5909,0.78,2.8291,0,1,20,21
41143,3,1,8,2,0,3,1,1,31.42803301,NA,0.5909,0.78,2.8291,0,7,10,17
41143,3,1,8,4,0,3,1,1,82.85475286,0.58,0.5455,0.83,2.8545,0.1045,1,7,8
41143,3,1,8,5,0,3,1,1,2.891918783,0.6,0.5758,0.78,2.7842,0,2,38,40
41143,3,1,8,6,0,3,1,1,16.70762785,0.62,0.5909,0.73,2.7291,0,12,175,187
41143,3,1,8,7,0,3,1,1,59.42881805,0.62,0.5909,0.78,2.8291,0,16,537,553
41143,3,1,8,8,0,3,1,1,45.9772539,0.64,0.6061,0.73,2.7739,0.0896,37,703,740
41143,3,1,8,9,0,3,1,1,55.48322545,0.68,0.6364,0.65,2.7036,0,41,335,376
41143,3,1,8,10,0,3,1,1,23.72116286,0.7,0.6515,0.61,2.6685,0.0896,66,159,225
41143,3,1,8,11,0,3,1,1,73.45896385,0.72,0.6667,0.58,2.6533,0.0896,71,196,267
41143,3,1,8,13,0,3,1,1,8.970942984,0.76,0.6818,0.48,2.5582,0.1045,74,242,316
41143,3,1,8,14,0,3,1,1,95.91368788,0.76,0.6818,0.45,2.4982,0.1045,82,184,266
41143,3,1,8,15,0,3,1,1,18.80617449,0.76,0.6818,0.48,2.5582,0.1343,94,222,316
41143,3,1,8,16,0,3,1,3,3.028681146,0.74,0.6818,0.55,2.6382,0.2239,102,358,460
41143,3,1,8,17,0,3,1,3,85.31185618,0.74,0.6818,0.55,2.6382,0.2239,72,711,783
41143,3,1,8,18,0,3,1,3,10.83733192,0.66,0.6212,0.61,2.5788,0.2239,91,592,683
41143,3,1,8,19,0,3,1,2,29.33771647,0.66,0.6212,0.74,2.8388,0,56,524,580
41143,3,1,8,20,0,3,1,1,32.33609948,0.64,0.6061,0.73,2.7739,0.194,59,332,391
41143,3,1,8,21,0,3,1,1,88.40098695,0.64,0.6061,0.73,2.7739,0,60,291,351
41143,3,1,8,22,0,3,1,1,15.99556036,0.64,0.6061,0.73,2.7739,0,55,226,281
41143,3,1,8,23,0,3,1,1,73.35917376,0.64,0.5758,0.83,3.0042,0,27,113,140
41144,3,1,8,1,0,4,1,1,34.80316582,0.62,0.5758,0.83,2.9442,0,10,15,25
41144,3,1,8,3,0,4,1,1,79.91425702,0.62,0.5758,0.83,2.9442,0.0896,3,6,9
41144,3,1,8,4,0,4,1,1,36.62352451,0.62,0.5758,0.83,2.9442,0,0,6,6
41144,3,1,8,5,0,4,1,1,31.47447513,0.62,0.5758,0.83,2.9442,0,1,36,37
41144,3,1,8,6,0,4,1,2,29.07258679,0.6,0.5455,0.88,3.0145,0.0896,14,178,192
41144,3,1,8,7,0,4,1,2,86.6497921,0.62,0.5758,0.83,2.9442,0.0896,18,463,481
41144,3,1,8,9,0,4,1,2,54.70299171,0.7,0.6515,0.7,2.8485,0,58,354,412
41144,3,1,8,10,0,4,1,1,82.06114435,0.74,0.6818,0.58,2.6982,0.0896,76,157,233
41144,3,1,8,11,0,4,1,1,47.66825665,0.76,0.6818,0.48,2.5582,0.0896,86,192,278
41144,3,1,8,14,0,4,1,1,91.79555993,0.78,0.697,0.46,2.563,0.2239,114,191,305
41144,3,1,8,15,0,4,1,1,68.80148158,0.78,0.697,0.46,2.563,0.1343,104,201,305
41144,3,1,8,16,0,4,1,1,34.27754338,0.76,0.6818,0.48,2.5582,0.1642,121,344,465
41144,3,1,8,18,0,4,1,1,17.70623316,0.74,0.6667,0.48,2.5133,0.2239,130,811,941
41144,3,1,8,19,0,4,1,1,28.70867846,0.72,0.6667,0.51,2.5133,0.0896,96,537,633
41144,3,1,8,21,0,4,1,1,1.262986753,0.7,0.6515,0.61,2.6685,0.1343,53,276,329
41144,3,1,8,22,0,4,1,2,57.38818008,0.68,0.6364,0.61,2.6236,0.1045,21,177,198
41144,3,1,8,23,0,4,1,2,47.36236648,0.66,0.6212,0.69,2.7388,0,24,133,157
41145,3,1,8,0,0,5,1,2,92.5346472,0.66,0.6212,0.69,2.7388,0,27,84,111
41145,3,1,8,1,0,5,1,2,51.45935252,0.64,0.6061,0.73,2.7739,0,5,37,42
41145,3,1,8,2,0,5,1,1,14.87879445,0.66,0.6212,0.69,2.7388,0,1,15,16
41145,3,1,8,5,0,5,1,1,87.87735577,0.64,0.5909,0.78,2.8891,0,1,37,38
41145,3,1,8,6,0,5,1,2,70.99694853,0.62,0.5758,0.83,2.9442,0,9,142,151
41145,3,1,8,7,0,5,1,2,17.82002576,0.64,0.5909,0.78,2.8891,0,13,412,425
41145,3,1,8,8,0,5,1,2,11.29596674,0.66,0.6212,0.74,2.8388,0,41,703,744
41145,3,1,8,9,0,5,1,2,81.5397454,0.72,0.6667,0.58,2.6533,0,58,331,389
41145,3,1,8,10,0,5,1,2,12.24997214,0.76,0.6818,0.48,2.5582,0,78,184,262
41145,3,1,8,12,0,5,1,2,57.86118101,0.76,0.6818,0.45,2.4982,0.0896,95,276,371
41145,3,1,8,15,0,5,1,2,20.59331993,0.76,0.6818,0.48,2.5582,0.1343,99,251,350
41145,3,1,8,16,0,5,1,2,81.43280687,0.76,0.6818,0.48,2.5582,0.1343,101,414,515
41145,3,1,8,17,0,5,1,2,52.14056105,0.74,0.6667,0.51,2.5733,0.2239,117,695,812
41145,3,1,8,18,0,5,1,2,4.240394892,0.72,0.6818,0.62,2.7182,0.194,109,627,736
41145,3,1,8,19,0,5,1,2,50.76069221,0.72,0.6667,0.58,2.6533,0.1642,106,430,536
41145,3,1,8,20,0,5,1,2,67.70832252,0.7,0.6515,0.65,2.7485,0.2239,66,297,363
41145,3,1,8,21,0,5,1,2,70.05055482,0.7,0.6515,0.61,2.6685,0.1642,58,248,306
41145,3,1,8,22,0,5,1,2,1.180664404,0.7,0.6515,0.61,2.6685,0,42,209,251
41145,3,1,8,23,0,5,1,2,27.08845076,0.68,0.6364,0.69,2.7836,0.0896,38,140,178
41146,3,1,8,0,0,6,0,2,91.79158677,0.7,0.6515,0.61,2.6685,0,21,114,135
41146,3,1,8,1,0,6,0,2,91.72359235,0.68,0.6364,0.69,2.7836,0,15,100,115
41146,3,1,8,2,0,6,0,2,96.52951899,0.66,0.6212,0.74,2.8388,0.0896,18,61,79
41146,3,1,8,3,0,6,0,1,85.62688137,0.66,0.6212,0.69,2.7388,0.0896,7,31,38
41146,3,1,8,4,0,6,0,2,24.06744955,0.66,0.6212,0.69,2.7388,0.1045,3,9,12
41146,3,1,8,5,0,6,0,2,13.59777768,0.64,0.6061,0.73,2.7739,0.1642,4,10,14
41146,3,1,8,6,0,6,0,2,73.24626903,0.64,0.5909,0.78,2.8891,0.1642,5,25,30
41146,3,1,8,7,0,6,0,2,33.05183806,0.64,0.5909,0.78,2.8891,0.194,14,88,102
41146,3,1,8,8,0,6,0,2,97.33698362,0.66,0.6212,0.74,2.8388,0.2537,29,133,162
41146,3,1,8,9,0,6,0,2,54.49485905,0.68,0.6364,0.69,2.7836,0.2836,60,228,288
41146,3,1,8,10,0,6,0,2,29.44650156,0.7,0.6515,0.65,2.7485,0.2985,148,294,442
41146,3,1,8,11,0,6,0,2,65.66526326,0.72,0.6818,0.62,2.7182,0.2836,143,314,457
41146,3,1,8,12,0,6,0,3,81.63693589,0.72,0.6667,0.54,2.5733,0.3881,217,367,584
41146,3,1,8,14,0,6,0,3,59.97204472,0.66,0.6212,0.65,2.6588,0.2537,150,332,482
41146,3,1,8,15,0,6,0,2,8.959914584,0.64,0.6061,0.73,2.7739,0.3284,79,154,233
41146,3,1,8,16,0,6,0,2,42.16035841,0.66,0.6212,NA,2.8388,0.2985,174,260,434
41146,3,1,8,18,0,6,0,2,18.90707654,0.66,0.6212,0.69,2.7388,0.4627,122,261,383
41146,3,1,8,19,0,6,0,2,81.21251137,0.64,0.5909,0.78,2.8891,0.2985,97,257,354
41146,3,1,8,23,0,6,0,2,62.79613208,0.62,0.5758,0.83,2.9442,0.2537,34,124,158
41147,3,1,8,1,0,0,0,1,61.58535418,0.64,0.5758,0.89,3.1242,0.194,18,116,134
41147,3,1,8,2,0,0,0,2,63.49646554,0.64,0.5758,0.89,3.1242,0.2239,12,104,116
41147,3,1,8,3,0,0,0,2,1.862488197,0.64,0.5758,0.89,3.1242,0.2537,11,42,53
41147,3,1,8,4,0,0,0,2,54.78326309,0.64,0.5758,0.89,3.1242,0.194,5,11,16
41147,3,1,8,5,0,0,0,1,65.15054286,0.64,0.5758,0.89,3.1242,0.194,3,13,16
41147,3,1,8,6,0,0,0,1,98.77039032,0.62,0.5606,0.88,3.0594,0.2985,5,16,21
41147,3,1,8,7,0,0,0,1,31.3883403,0.64,0.5758,0.89,3.1242,0.194,11,23,34
41147,3,1,8,8,0,0,0,1,10.38257004,0.68,0.6364,0.79,2.9836,0.2836,21,112,133
41147,3,1,8,9,0,0,0,1,59.11267145,0.68,0.6364,0.79,2.9836,0.2537,67,196,263
41147,3,1,8,10,0,0,0,1,81.46396099,0.74,0.697,0.66,2.843,0.3881,127,258,385
41147,3,1,8,11,0,0,0,1,33.10459926,0.74,0.697,0.66,2.843,0.3582,150,332,482
41147,3,1,8,12,0,0,0,3,64.71938132,0.72,0.697,0.74,2.943,0.3582,225,401,626
41147,3,1,8,14,0,0,0,1,42.47166001,0.64,0.5758,0.89,3.1242,0.1045,125,252,377
41147,3,1,8,15,0,0,0,3,77.63980165,0.64,0.5758,0.89,3.1242,0.2836,132,259,391
41147,3,1,8,16,0,0,0,3,24.89141438,0.64,0.5758,0.89,3.1242,0.2836,57,116,173
41147,3,1,8,18,0,0,0,2,47.77831502,0.64,0.5758,0.89,3.1242,0.0896,77,187,264
41147,3,1,8,19,0,0,0,2,98.05776751,0.64,0.5758,0.89,3.1242,0.1642,80,212,292
41147,3,1,8,20,0,0,0,1,57.16999754,0.64,0.5758,0.89,3.1242,0.1642,40,171,211
41147,3,1,8,21,0,0,0,1,31.36852215,0.64,0.5758,0.83,3.0042,0.1343,26,140,166
41147,3,1,8,22,0,0,0,1,25.67419574,NA,0.5606,0.88,3.0594,0.0896,20,94,114
41147,3,1,8,23,0,0,0,1,97.07309817,0.62,0.5758,0.83,2.9442,0.0896,21,59,80
41148,3,1,8,2,0,1,1,1,53.88878613,0.62,0.5606,0.88,3.0594,0.1343,0,8,8
41148,3,1,8,3,0,1,1,1,0.03233591,0.62,0.5606,0.88,3.0594,0.0896,1,3,4
41148,3,1,8,7,0,1,1,1,20.40359625,0.66,0.6061,0.83,3.0339,0,15,418,433
41148,3,1,8,8,0,1,1,1,18.53604436,0.66,0.6061,0.83,3.0339,0.0896,29,670,699
41148,3,1,8,9,0,1,1,1,42.03510739,0.66,0.6061,0.83,3.0339,0.1045,40,302,342
41148,3,1,8,10,0,1,1,1,12.191066,0.72,0.697,0.74,2.943,0.1343,63,143,206
41148,3,1,8,11,0,1,1,1,50.95712018,0.74,0.697,0.66,2.843,0.194,47,182,229
41148,3,1,8,12,0,1,1,1,66.19294324,0.76,0.7121,0.62,2.8079,0,69,214,283
41148,3,1,8,13,0,1,1,1,10.40034072,0.76,0.7121,0.57,2.7079,0.1642,77,211,288
41148,3,1,8,15,0,1,1,1,10.84985168,0.8,0.7576,0.55,2.7424,0.2985,77,205,282
41148,3,1,8,16,0,1,1,1,13.45784305,0.8,0.7576,0.55,2.7424,0.2537,77,367,444
41148,3,1,8,17,0,1,1,1,57.08382601,0.8,0.7273,0.46,2.5927,0.2239,101,744,845
41148,3,1,8,18,0,1,1,1,76.01217372,0.78,0.7121,0.52,2.6679,0.2537,83,751,834
41148,3,1,8,19,0,1,1,1,17.74202164,0.74,0.697,0.7,2.923,0.2239,74,499,573
41148,3,1,8,20,0,1,1,1,67.7674622,0.74,0.697,0.7,2.923,0.194,50,366,416
41148,3,1,8,21,0,1,1,1,90.62823077,0.72,0.697,0.74,2.943,0.194,39,239,278
41148,3,1,8,22,0,1,1,1,25.44750764,0.7,0.6667,0.84,3.1133,0.194,30,131,161
41148,3,1,8,23,0,1,1,1,59.77797394,0.7,0.6667,0.84,3.1133,0.1642,35,79,114
41149,3,1,8,0,0,2,1,,16.72763218,0.7,0.6667,0.84,3.1133,0.2537,9,29,38
41149,3,1,8,1,0,2,1,1,88.00274048,0.68,0.6364,NA,3.1836,0.194,4,17,21
41149,3,1,8,3,0,2,1,1,67.13897084,0.66,0.5909,0.89,3.1691,0.1343,0,4,4
41149,3,1,8,5,0,2,1,2,65.30178538,0.66,0.6061,0.83,3.0339,0.0896,3,39,42
41149,3,1,8,6,0,2,1,2,44.24873783,0.66,0.5909,0.89,3.1691,0.1045,3,144,147
41149,3,1,8,7,0,2,1,2,31.61898732,0.66,0.6061,0.83,3.0339,0.1045,14,255,269
41149,3,1,8,8,0,2,1,2,41.73282497,0.66,0.6212,0.85,3.0588,0.1045,25,668,693
41149,3,1,8,9,0,2,1,2,65.69232811,0.7,0.6667,0.79,3.0133,0.1642,44,351,395
41149,3,1,8,11,0,2,1,1,7.584897854,0.78,0.7273,0.55,2.7127,0.2537,47,171,218
41149,3,1,8,12,0,2,1,1,77.70886027,0.8,0.7424,0.49,2.6376,0.2836,56,241,297
41149,3,1,8,13,0,2,1,1,40.21186921,0.82,0.7424,0.43,2.5776,0.2985,56,232,288
41149,3,1,8,15,0,2,1,1,48.87554395,0.82,0.7273,0.34,2.4127,0.2985,59,258,317
41149,3,1,8,17,0,2,1,1,51.88754678,0.8,0.697,0.35,2.403,0.3881,90,774,864
41149,3,1,8,18,0,2,1,1,66.30166808,0.78,0.697,0.4,2.443,0.2537,82,736,818
41149,3,1,8,19,0,2,1,,16.47480747,0.74,0.6667,0.45,2.4533,0.1642,82,515,597
41149,3,1,8,20,0,2,1,1,89.84063113,0.72,0.6667,0.48,2.4533,0.1045,87,348,435
41149,3,1,8,21,0,2,1,1,0.777937079,0.72,0.6667,0.48,2.4533,0.0896,38,276,314
41149,3,1,8,22,0,2,1,1,0.364471541,0.7,0.6515,0.54,2.5285,0,20,196,216
41149,3,1,8,23,0,2,1,1,4.30784091,0.68,0.6364,0.57,2.5436,0,17,92,109
41150,3,1,8,2,0,3,1,1,50.52029081,0.62,0.5909,0.73,2.7291,0.1343,2,4,6
41150,3,1,8,3,0,3,1,1,94.5802737,NA,0.5909,0.73,2.7291,0.1045,0,9,9
41150,3,1,8,4,0,3,1,1,74.80767712,0.6,0.5909,0.73,2.6691,0.2239,2,8,10
41150,3,1,8,5,0,3,1,1,6.127358959,0.6,0.5909,0.73,2.6691,0.194,3,37,40
41150,3,1,8,6,0,3,1,1,76.30365005,0.6,0.5909,0.73,2.6691,0.194,6,175,181
41150,3,1,8,8,0,3,1,1,87.97016908,0.66,0.6212,0.61,2.5788,0.1642,28,780,808
41150,3,1,8,9,0,3,1,1,89.15613188,0.7,0.6515,0.51,2.4685,0.194,40,308,348
41150,3,1,8,10,0,3,1,1,51.13420149,NA,0.6667,0.48,2.4533,0.1642,34,144,178
